time,magX,magY,magZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature,pressure,altitude,accMag,qw,qx,qy,qz,initialAltAchieved,landingDetected
283.13, -0.36, 0.25, -0.25, 5.87, -7.28, 2.64, 0.00, -0.00, -0.02, 31.90, 100.08, 103.75, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
283.15, -0.35, 0.24, -0.25, 5.90, -7.29, 2.70, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
283.17, -0.35, 0.24, -0.25, 5.90, -7.29, 2.70, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
283.19, -0.36, 0.22, -0.25, 5.89, -7.28, 2.66, 0.00, 0.00, -0.02, 31.90, 100.08, 103.75, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.21, -0.36, 0.22, -0.25, 5.89, -7.28, 2.66, 0.00, 0.00, -0.02, 31.90, 100.08, 103.75, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.23, -0.36, 0.24, -0.25, 5.88, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
283.25, -0.36, 0.24, -0.25, 5.88, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
283.27, -0.36, 0.21, -0.25, 5.88, -7.28, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
283.29, -0.36, 0.21, -0.25, 5.88, -7.28, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
283.31, -0.36, 0.26, -0.25, 5.89, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
283.33, -0.36, 0.26, -0.25, 5.89, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
283.35, -0.36, 0.25, -0.26, 5.89, -7.27, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
283.37, -0.36, 0.25, -0.26, 5.89, -7.27, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
283.39, -0.36, 0.24, -0.25, 5.88, -7.29, 2.67, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.41, -0.36, 0.24, -0.25, 5.88, -7.29, 2.67, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.43, -0.38, 0.28, -0.26, 5.87, -7.29, 2.69, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.45, -0.38, 0.28, -0.26, 5.87, -7.29, 2.69, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.47, -0.36, 0.26, -0.25, 5.89, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.08, 103.75, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.49, -0.36, 0.26, -0.25, 5.89, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.08, 103.75, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.51, -0.36, 0.24, -0.25, 5.91, -7.28, 2.69, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
283.53, -0.36, 0.24, -0.25, 5.91, -7.28, 2.69, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
283.55, -0.36, 0.22, -0.25, 5.90, -7.31, 2.69, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.77, -0.56, 0.57, 0.60, -0.06, 1, 1
283.57, -0.36, 0.22, -0.25, 5.90, -7.31, 2.69, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.77, -0.56, 0.57, 0.60, -0.06, 1, 1
283.59, -0.35, 0.24, -0.25, 5.89, -7.26, 2.65, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
283.61, -0.35, 0.24, -0.25, 5.89, -7.26, 2.65, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
283.63, -0.35, 0.22, -0.24, 5.90, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
283.65, -0.35, 0.22, -0.24, 5.90, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
283.67, -0.36, 0.24, -0.26, 5.89, -7.28, 2.65, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
283.69, -0.36, 0.24, -0.26, 5.89, -7.28, 2.65, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
283.71, -0.35, 0.24, -0.25, 5.89, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.11, 101.48, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
283.73, -0.35, 0.24, -0.25, 5.89, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.11, 101.48, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
283.75, -0.36, 0.24, -0.25, 5.90, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.77, -0.36, 0.24, -0.25, 5.90, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.79, -0.34, 0.24, -0.25, 5.88, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.81, -0.34, 0.24, -0.25, 5.88, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.83, -0.36, 0.24, -0.25, 5.91, -7.27, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.85, -0.36, 0.24, -0.25, 5.91, -7.27, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.87, -0.34, 0.25, -0.25, 5.87, -7.28, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.89, -0.34, 0.25, -0.25, 5.87, -7.28, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
283.91, -0.36, 0.22, -0.24, 5.92, -7.29, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.77, -0.56, 0.57, 0.60, -0.06, 1, 1
283.93, -0.36, 0.22, -0.24, 5.92, -7.29, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.77, -0.56, 0.57, 0.60, -0.06, 1, 1
283.95, -0.35, 0.25, -0.25, 5.90, -7.30, 2.67, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
283.97, -0.35, 0.25, -0.25, 5.90, -7.30, 2.67, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
283.99, -0.36, 0.25, -0.25, 5.89, -7.26, 2.66, 0.00, 0.00, -0.02, 31.90, 100.08, 104.09, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.01, -0.36, 0.25, -0.25, 5.89, -7.26, 2.66, 0.00, 0.00, -0.02, 31.90, 100.08, 104.09, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.03, -0.34, 0.25, -0.25, 5.89, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.05, -0.34, 0.25, -0.25, 5.89, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.07, -0.35, 0.23, -0.25, 5.89, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.09, -0.35, 0.23, -0.25, 5.89, -7.29, 2.65, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.11, -0.36, 0.25, -0.25, 5.87, -7.31, 2.64, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.13, -0.36, 0.25, -0.25, 5.87, -7.31, 2.64, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.15, -0.35, 0.24, -0.25, 5.91, -7.29, 2.66, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.17, -0.35, 0.24, -0.25, 5.91, -7.29, 2.66, 0.00, -0.00, -0.02, 31.90, 100.10, 102.49, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.19, -0.36, 0.20, -0.26, 5.90, -7.26, 2.63, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.21, -0.36, 0.20, -0.26, 5.90, -7.26, 2.63, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.23, -0.36, 0.27, -0.26, 5.87, -7.28, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.25, -0.36, 0.27, -0.26, 5.87, -7.28, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.27, -0.36, 0.24, -0.26, 5.90, -7.29, 2.67, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.29, -0.36, 0.24, -0.26, 5.90, -7.29, 2.67, 0.00, 0.00, -0.02, 31.90, 100.09, 103.42, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.31, -0.35, 0.24, -0.25, 5.89, -7.28, 2.66, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.33, -0.35, 0.24, -0.25, 5.89, -7.28, 2.66, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.35, -0.36, 0.23, -0.25, 5.89, -7.28, 2.68, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.37, -0.36, 0.23, -0.25, 5.89, -7.28, 2.68, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.39, -0.34, 0.24, -0.25, 5.90, -7.28, 2.65, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.41, -0.34, 0.24, -0.25, 5.90, -7.28, 2.65, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.43, -0.35, 0.23, -0.25, 5.88, -7.28, 2.67, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.45, -0.35, 0.23, -0.25, 5.88, -7.28, 2.67, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.47, -0.36, 0.19, -0.25, 5.91, -7.30, 2.65, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.49, -0.36, 0.19, -0.25, 5.91, -7.30, 2.65, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.51, -0.36, 0.23, -0.25, 5.90, -7.30, 2.69, 0.00, 0.00, -0.02, 31.90, 100.08, 104.43, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
284.53, -0.36, 0.23, -0.25, 5.90, -7.30, 2.69, 0.00, 0.00, -0.02, 31.90, 100.08, 104.43, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
284.55, -0.36, 0.24, -0.25, 5.89, -7.25, 2.66, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.57, -0.36, 0.24, -0.25, 5.89, -7.25, 2.66, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.59, -0.35, 0.22, -0.25, 5.86, -7.28, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.61, -0.35, 0.22, -0.25, 5.86, -7.28, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.63, -0.36, 0.20, -0.26, 5.88, -7.26, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.65, -0.36, 0.20, -0.26, 5.88, -7.26, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.67, -0.35, 0.25, -0.25, 5.89, -7.28, 2.70, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.69, -0.35, 0.25, -0.25, 5.89, -7.28, 2.70, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
284.71, -0.36, 0.25, -0.26, 5.87, -7.28, 2.66, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.73, -0.36, 0.25, -0.26, 5.87, -7.28, 2.66, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.72, -0.56, 0.57, 0.60, -0.06, 1, 1
284.75, -0.35, 0.25, -0.25, 5.89, -7.28, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.77, -0.35, 0.25, -0.25, 5.89, -7.28, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.79, -0.37, 0.27, -0.26, 5.89, -7.28, 2.68, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.81, -0.37, 0.27, -0.26, 5.89, -7.28, 2.68, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.74, -0.56, 0.57, 0.60, -0.06, 1, 1
284.83, -0.33, 0.24, -0.24, 5.90, -7.28, 2.72, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
284.85, -0.33, 0.24, -0.24, 5.90, -7.28, 2.72, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
284.87, -0.36, 0.24, -0.25, 5.92, -7.31, 2.66, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.77, -0.56, 0.57, 0.60, -0.06, 1, 1
284.89, -0.36, 0.24, -0.25, 5.92, -7.31, 2.66, 0.00, 0.00, -0.02, 31.90, 100.10, 102.49, 9.77, -0.56, 0.57, 0.60, -0.06, 1, 1
284.91, -0.35, 0.24, -0.25, 5.91, -7.30, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
284.93, -0.35, 0.24, -0.25, 5.91, -7.30, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
284.95, -0.35, 0.24, -0.26, 5.90, -7.28, 2.64, 0.00, 0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.97, -0.35, 0.24, -0.26, 5.90, -7.28, 2.64, 0.00, 0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.06, 1, 1
284.99, -0.34, 0.24, -0.25, 5.90, -7.28, 2.68, 0.00, -0.00, -0.02, 31.90, 100.08, 104.09, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
285.01, -0.34, 0.24, -0.25, 5.90, -7.28, 2.68, 0.00, -0.00, -0.02, 31.90, 100.08, 104.09, 9.75, -0.56, 0.57, 0.60, -0.06, 1, 1
285.03, -0.36, 0.24, -0.25, 5.89, -7.31, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.06, 1, 1
285.05, -0.36, 0.24, -0.25, 5.89, -7.31, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.07, -0.36, 0.25, -0.25, 5.89, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.74, -0.56, 0.57, 0.60, -0.05, 1, 1
285.09, -0.36, 0.25, -0.25, 5.89, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.74, -0.56, 0.57, 0.60, -0.05, 1, 1
285.11, -0.36, 0.24, -0.25, 5.90, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.74, -0.56, 0.57, 0.60, -0.05, 1, 1
285.13, -0.36, 0.24, -0.25, 5.90, -7.28, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.74, -0.56, 0.57, 0.60, -0.05, 1, 1
285.15, -0.36, 0.24, -0.24, 5.88, -7.30, 2.63, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.17, -0.36, 0.24, -0.24, 5.88, -7.30, 2.63, 0.00, -0.00, -0.02, 31.90, 100.09, 103.42, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.19, -0.37, 0.27, -0.25, 5.89, -7.29, 2.70, 0.00, -0.00, -0.02, 31.90, 100.08, 104.09, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
285.21, -0.37, 0.27, -0.25, 5.89, -7.29, 2.70, 0.00, -0.00, -0.02, 31.90, 100.08, 104.09, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
285.23, -0.36, 0.23, -0.25, 5.89, -7.27, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.25, -0.36, 0.23, -0.25, 5.89, -7.27, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.27, -0.35, 0.19, -0.25, 5.89, -7.29, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.29, -0.35, 0.19, -0.25, 5.89, -7.29, 2.70, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.31, -0.36, 0.24, -0.25, 5.89, -7.29, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
285.33, -0.36, 0.24, -0.25, 5.89, -7.29, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
285.35, -0.37, 0.24, -0.26, 5.89, -7.28, 2.65, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.37, -0.37, 0.24, -0.26, 5.89, -7.28, 2.65, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.39, -0.36, 0.23, -0.26, 5.89, -7.27, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.41, -0.36, 0.23, -0.26, 5.89, -7.27, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.43, -0.36, 0.18, -0.25, 5.85, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.45, -0.36, 0.18, -0.25, 5.85, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.47, -0.35, 0.25, -0.25, 5.89, -7.28, 2.64, 0.00, 0.00, -0.02, 31.90, 100.08, 104.09, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.49, -0.35, 0.25, -0.25, 5.89, -7.28, 2.64, 0.00, 0.00, -0.02, 31.90, 100.08, 104.09, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.51, -0.36, 0.24, -0.25, 5.86, -7.29, 2.67, 0.00, 0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.53, -0.36, 0.24, -0.25, 5.86, -7.29, 2.67, 0.00, 0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.55, -0.35, 0.24, -0.25, 5.89, -7.28, 2.62, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.72, -0.56, 0.57, 0.60, -0.05, 1, 1
285.57, -0.35, 0.24, -0.25, 5.89, -7.28, 2.62, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.72, -0.56, 0.57, 0.60, -0.05, 1, 1
285.59, -0.37, 0.26, -0.25, 5.86, -7.29, 2.66, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.72, -0.56, 0.57, 0.60, -0.05, 1, 1
285.61, -0.37, 0.26, -0.25, 5.86, -7.29, 2.66, 0.00, 0.00, -0.02, 31.90, 100.09, 103.08, 9.72, -0.56, 0.57, 0.60, -0.05, 1, 1
285.63, -0.34, 0.24, -0.25, 5.89, -7.30, 2.67, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.65, -0.34, 0.24, -0.25, 5.89, -7.30, 2.67, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.67, -0.36, 0.22, -0.24, 5.87, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.08, 104.09, 9.74, -0.56, 0.57, 0.60, -0.05, 1, 1
285.69, -0.36, 0.22, -0.24, 5.87, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.08, 104.09, 9.74, -0.56, 0.57, 0.60, -0.05, 1, 1
285.71, -0.36, 0.25, -0.25, 5.87, -7.28, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.73, -0.36, 0.25, -0.25, 5.87, -7.28, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.75, -0.36, 0.23, -0.25, 5.90, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.77, -0.36, 0.23, -0.25, 5.90, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.79, -0.34, 0.25, -0.25, 5.87, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.81, -0.34, 0.25, -0.25, 5.87, -7.29, 2.68, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.83, -0.36, 0.22, -0.24, 5.91, -7.29, 2.66, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.85, -0.36, 0.22, -0.24, 5.91, -7.29, 2.66, 0.00, -0.00, -0.02, 31.90, 100.10, 102.16, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.87, -0.36, 0.24, -0.25, 5.89, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.89, -0.36, 0.24, -0.25, 5.89, -7.30, 2.69, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
285.91, -0.35, 0.25, -0.25, 5.91, -7.29, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
285.93, -0.35, 0.25, -0.25, 5.91, -7.29, 2.67, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
285.95, -0.36, 0.23, -0.26, 5.86, -7.29, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.97, -0.36, 0.23, -0.26, 5.86, -7.29, 2.66, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.73, -0.56, 0.57, 0.60, -0.05, 1, 1
285.99, -0.36, 0.17, -0.25, 5.91, -7.28, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
286.01, -0.36, 0.17, -0.25, 5.91, -7.28, 2.68, 0.00, -0.00, -0.02, 31.90, 100.09, 103.08, 9.75, -0.56, 0.57, 0.60, -0.05, 1, 1
286.03, -0.36, 0.23, -0.25, 5.92, -7.30, 2.66, 0.00, -0.00, -0.02, 31.90, 100.10, 102.74, 9.76, -0.56, 0.57, 0.60, -0.05, 1, 1
